"siteid","spid","x","y","occ","group","bcc","calc","ccc","ddeg","nutri","pday","precyy","sfroyy","slope","sradyy","swb","tavecc","topo"
101326,"pseudo1",1710887.5,152287.5,0,NA,4,0,96,2787,18.75,39,1349,0,115,15338,31,0,54
101327,"pseudo1",1632487.5,-5112.5,0,NA,0,0,0,774,0,36,1297,3,356,22504,-5,-7,158
101328,"pseudo1",1748787.5,56887.5,0,NA,0,1,0,1023,13,38,1474,1,200,19060,56,-5,-79
101329,"pseudo1",1629587.5,5587.5,0,NA,0,0,0,436,0,39,1550,7,111,16242,0,-9,44
101330,"pseudo1",1581587.5,25287.5,0,NA,19,0,0,2508,7,39,1425,0,181,20537,-36,0,-1
101331,"pseudo1",1622587.5,-1712.5,0,NA,0,0,0,498,0,39,1566,6,138,16828,0,-9,-125
101332,"pseudo1",1761187.5,128887.5,0,NA,0,0,0,2528,17,45,1587,1,83,19530,52,-1,49
101333,"pseudo1",1707987.5,139987.5,0,NA,0,0,0,3189,24,38,1208,0,15,18361,-32,0,0
101334,"pseudo1",1681487.5,157087.5,0,NA,56,0,43,3005,17,36,1188,0,85,18130,-97,0,31
101335,"pseudo1",1768887.5,79787.5,0,NA,0,1,0,933,7,40,1249,1,352,19069,22,-6,33
101336,"pseudo1",1780887.5,29987.5,0,NA,0,0,0,1200,0,35,1437,2,78,15089,0,-5,-133
101337,"pseudo1",1580487.5,138287.5,0,NA,0,1,0,3062,25.5625,34,1146,0,205,14875,-55,0,-26
101338,"pseudo1",1604087.5,25287.5,0,NA,0,1,0,1271,0,43,1771,1,325,21237,0,-5,262
101339,"pseudo1",1522987.5,56187.5,0,NA,12,1,44,1951,25,36,1764,0,70,19761,31,-2,-53
101340,"pseudo1",1702887.5,41987.5,0,NA,4,0,2,1304,4.9375,32,1940,0,323,11816,9,-5,-210
101341,"pseudo1",1807287.5,36687.5,0,NA,0,0,0,612,0,36,1527,6,313,10142,0,-9,136
101342,"pseudo1",1647287.5,51287.5,0,NA,4,0,83,1504,7,42,1533,0,358,13263,21,-4,64
101343,"pseudo1",1725687.5,142887.5,0,NA,35,0,45,2274,16,43,1753,0,247,14053,50,-2,220
101344,"pseudo1",1650787.5,109687.5,0,NA,8,0,4,2608,17,40,1523,0,217,18601,44,-1,1
101345,"pseudo1",1708387.5,180487.5,0,NA,0,0,0,3156,24,33,883,0,19,18229,-232,0,0
101346,"pseudo1",1626187.5,13287.5,0,NA,0,0,0,1019,7,35,1247,1,335,21645,-1,-6,-101
101347,"pseudo1",1604087.5,67387.5,0,NA,8,0,10,1825,12,42,1837,0,186,12818,39,-3,-31
101348,"pseudo1",1660587.5,129387.5,0,NA,0,0,0,3045,25,36,1178,0,92,20056,-77,0,-10
101349,"pseudo1",1716687.5,132787.5,0,NA,4,0,2,3106,24,40,1375,0,79,17250,67,0,7
101350,"pseudo1",1624887.5,86687.5,0,NA,0,0,0,3043,22.625,37,1081,0,28,17855,-13,0,-71
101351,"pseudo1",1607387.5,54187.5,0,NA,0,0,100,2124,12,42,1482,0,404,14013,38,-2,136
101352,"pseudo1",1535487.5,50287.5,0,NA,0,0,0,3396,24,28,1040,0,32,19141,-259,1,10
101353,"pseudo1",1771187.5,93587.5,0,NA,4,0,2,3039,12,38,960,0,65,16926,-132,0,-15
101354,"pseudo1",1684587.5,142087.5,0,NA,0,0,0,2996,24.375,37,1146,0,94,16201,34,0,0
101355,"pseudo1",1605287.5,118387.5,0,NA,27,0,73,3062,23.5625,33,1292,0,39,18547,-71,0,96
101356,"pseudo1",1725487.5,-7112.5,0,NA,69,0,6,4074,9.375,30,1790,0,198,16333,4,2,125
101357,"pseudo1",1581087.5,137387.5,0,NA,68,1,31,2452,11,37,1452,0,209,12980,16,0,143
101358,"pseudo1",1655887.5,104687.5,0,NA,35,0,64,2793,17.6875,41,1475,0,329,16926,48,0,-367
101359,"pseudo1",1776087.5,151787.5,0,NA,0,0,0,3317,0,40,1239,0,0,18379,-46,0,-6
101360,"pseudo1",1694187.5,165087.5,0,NA,8,0,17,3195,18.125,34,1011,0,12,18303,-176,0,-16
101361,"pseudo1",1728387.5,82787.5,0,NA,0,0,0,658,0,45,1824,2,265,17690,0,-8,-164
101362,"pseudo1",1632487.5,-9812.5,0,NA,0,0,0,604,0,38,1454,5,0,18006,0,-8,-42
101363,"pseudo1",1643087.5,115487.5,0,NA,0,0,0,2793,24,37,1336,0,112,16021,50,0,30
101364,"pseudo1",1618287.5,144487.5,0,NA,62,1,37,2570,10.0625,38,1401,0,288,10775,29,-1,124
101365,"pseudo1",1529187.5,63087.5,0,NA,37,0,62,2331,18,34,1516,0,124,18175,13,-1,8
101366,"pseudo1",1574987.5,125887.5,0,NA,41,1,39,2197,17,38,1579,0,58,19714,26,-1,32
101367,"pseudo1",1599987.5,87287.5,0,NA,23,0,2,2898,17,34,1181,0,84,18344,-47,0,-10
101368,"pseudo1",1712687.5,134787.5,0,NA,0,0,0,3025,24,40,1371,0,54,17286,61,0,19
101369,"pseudo1",1735987.5,91887.5,0,NA,0,1,0,658,0,48,2133,2,546,6127,0,-8,14
101370,"pseudo1",1614887.5,151287.5,0,NA,0,1,0,3296,17,34,1037,0,53,17269,-142,0,-3
101371,"pseudo1",1755987.5,82587.5,0,NA,8,1,35,2419,12,38,1075,0,377,10182,21,-1,48
101372,"pseudo1",1693887.5,163987.5,0,NA,31,0,68,3174,17,34,1031,0,31,18338,-190,0,9
101373,"pseudo1",1588787.5,46587.5,0,NA,0,0,0,2393,18,38,1463,0,156,20610,27,-1,-38
101374,"pseudo1",1696287.5,43787.5,0,NA,0,0,0,597,0,33,1917,4,514,13595,0,-8,272
101375,"pseudo1",1685887.5,105587.5,0,NA,0,0,0,3278,0,40,1263,0,0,17387,-33,0,-36
101376,"pseudo1",1643687.5,-4012.5,0,NA,0,0,0,321,0,40,1627,11,324,19956,0,-10,-210
101377,"pseudo1",1676087.5,142187.5,0,NA,0,0,0,3281,24.9375,35,1043,0,17,18532,-138,0,-12
101378,"pseudo1",1738687.5,10887.5,0,NA,90,0,10,2414,3,33,1776,0,362,17224,4,-1,-126
101379,"pseudo1",1549087.5,51987.5,0,NA,0,0,0,3284,0,29,1088,0,71,19665,-267,0,-3
101380,"pseudo1",1733887.5,64687.5,0,NA,0,1,0,1179,12.0625,38,1329,1,295,20695,39,-5,-135
101381,"pseudo1",1679087.5,96687.5,0,NA,0,1,56,1803,7,45,1684,0,360,14043,7,-3,149
101382,"pseudo1",1618687.5,18787.5,0,NA,0,0,6,1246,6,35,1280,1,226,12643,15,-5,113
101383,"pseudo1",1708387.5,177387.5,0,NA,2,0,98,3109,24,34,924,0,35,18648,-211,0,13
101384,"pseudo1",1737187.5,135787.5,0,NA,0,0,0,2858,24.5,43,1719,0,13,18018,87,0,-59
101385,"pseudo1",1638387.5,-5712.5,0,NA,0,0,0,1102,0,33,1077,1,105,17127,-42,-5,-131
101386,"pseudo1",1643887.5,110087.5,0,NA,6,0,69,2418,17,40,1587,0,251,14296,53,-1,-1
101387,"pseudo1",1833587.5,85987.5,0,NA,6,1,75,1663,7,35,798,0,264,11436,-17,-5,-231
101388,"pseudo1",1724587.5,117887.5,0,NA,12,1,56,1925,12,47,2036,0,136,14730,38,-3,54
101389,"pseudo1",1599887.5,51787.5,0,NA,4,1,33,1783,12.375,42,1569,0,196,21242,34,-3,-85
101390,"pseudo1",1732587.5,154787.5,0,NA,0,0,0,2911,0,39,1240,0,17,18161,-67,0,-6
101391,"pseudo1",1692587.5,115787.5,0,NA,0,0,0,3306,0,40,1315,0,0,18097,-17,0,-43
101392,"pseudo1",1508387.5,43987.5,0,NA,6,1,19,2118,24,35,1749,0,115,16524,56,-1,-157
101393,"pseudo1",1660187.5,44187.5,0,NA,0,0,0,863,0,44,1914,2,44,18351,0,-7,-18
101394,"pseudo1",1670187.5,54287.5,0,NA,0,0,0,300,0,45,2235,9,510,6014,0,-10,293
101395,"pseudo1",1651387.5,145187.5,0,NA,0,0,0,3354,17,34,968,0,19,18429,-227,0,-14
101396,"pseudo1",1673487.5,171487.5,0,NA,0,1,0,3208,24,34,1078,0,47,17009,-162,0,20
101397,"pseudo1",1649887.5,120487.5,0,NA,0,0,0,2848,16,38,1306,0,99,20725,-33,0,71
101398,"pseudo1",1580487.5,13187.5,0,NA,21,0,29,3187,3,35,1156,0,297,16939,-157,0,-147
101399,"pseudo1",1702687.5,190987.5,0,NA,8,1,4,2866,17,34,918,0,173,14200,-137,0,-7
101400,"pseudo1",1584987.5,121687.5,0,NA,25,0,75,1968,12,39,1760,0,263,11745,36,-2,26
101401,"pseudo1",1578387.5,-6412.5,0,NA,0,0,0,306,0,48,2356,10,201,15656,0,-10,108
101402,"pseudo1",1639087.5,3187.5,0,NA,0,0,0,1136,0,33,1081,1,601,18891,-27,-5,-241
101403,"pseudo1",1691787.5,42687.5,0,NA,0,0,0,902,2,32,1772,2,290,22461,-2,-6,0
101404,"pseudo1",1633987.5,75787.5,0,NA,4,0,65,2181,16.8125,43,1569,0,179,19941,50,-2,-16
101405,"pseudo1",1827087.5,81687.5,0,NA,0,1,94,1491,4.375,34,814,0,287,13831,-20,-5,-125
101406,"pseudo1",1724987.5,37487.5,0,NA,85,0,2,2555,7,32,1779,0,262,20509,11,0,29
101407,"pseudo1",1539087.5,68187.5,0,NA,73,0,2,3126,11.9375,30,1039,0,245,22344,-287,0,-15
101408,"pseudo1",1634987.5,38887.5,0,NA,0,0,0,984,7,42,1732,2,338,22421,21,-6,131
101409,"pseudo1",1752187.5,137787.5,0,NA,0,0,6,1641,10.75,50,2323,1,213,20698,32,-4,220
101410,"pseudo1",1562187.5,113887.5,0,NA,0,0,0,2296,17,37,1432,0,31,18508,-1,-1,-27
101411,"pseudo1",1727187.5,15187.5,0,NA,100,0,0,3426,2.625,31,1760,0,378,13823,9,1,-250
101412,"pseudo1",1729287.5,24187.5,0,NA,38,0,0,2590,6.8125,32,1763,0,344,22095,9,0,121
101413,"pseudo1",1576687.5,146187.5,0,NA,60,1,39,2900,12,35,1191,0,134,15289,-66,0,-36
101414,"pseudo1",1649587.5,81587.5,0,NA,4,1,65,1847,7,44,1560,0,286,19829,22,-3,158
101415,"pseudo1",1833887.5,70087.5,0,NA,0,1,0,1035,7,34,902,2,82,19146,-3,-7,-126
101416,"pseudo1",1693787.5,100087.5,0,NA,21,1,10,2755,7.0625,43,1503,0,113,15017,24,0,-178
101417,"pseudo1",1629287.5,116887.5,0,NA,58,0,41,3000,17,35,1150,0,128,18919,-67,0,10
101418,"pseudo1",1769487.5,80687.5,0,NA,0,0,0,1157,0,40,1209,0,458,5968,0,-5,-157
101419,"pseudo1",1538587.5,62487.5,0,NA,81,0,19,3108,24,30,1062,0,28,18726,-187,0,4
101420,"pseudo1",1733287.5,165487.5,0,NA,0,0,0,3028,24,37,1051,0,54,16829,-57,0,1
101421,"pseudo1",1714587.5,27487.5,0,NA,38,0,0,2235,1,32,1906,0,439,20488,-1,-1,1007
101422,"pseudo1",1701287.5,176487.5,0,NA,73,0,21,3190,17,33,906,0,20,18573,-261,0,4
101423,"pseudo1",1612087.5,67387.5,0,NA,21,0,4,2365,8.875,39,1421,0,157,20484,3,-1,6
101424,"pseudo1",1651487.5,77287.5,0,NA,0,1,0,1891,7,43,1465,0,349,22004,16,-3,-220
101425,"pseudo1",1739587.5,107187.5,0,NA,0,0,0,1239,12,48,2051,0,303,21950,39,-5,67
101426,"pseudo1",1801387.5,67287.5,0,NA,0,0,0,795,0.25,37,1179,2,460,16489,0,-8,-89
101427,"pseudo1",1664687.5,12787.5,0,NA,0,1,63,1895,2.125,32,1529,0,471,5950,7,-2,152
101428,"pseudo1",1778387.5,96387.5,0,NA,2,1,92,1680,13,41,1194,0,306,21211,36,-4,-37
101429,"pseudo1",1705987.5,189387.5,0,NA,0,0,0,3018,22.25,33,879,0,13,18715,-194,0,12
101430,"pseudo1",1706687.5,49987.5,0,NA,12,1,6,1886,12,30,1596,0,144,13329,20,-2,18
101431,"pseudo1",1759487.5,138587.5,0,NA,0,0,100,2174,12.125,47,1862,1,174,13671,39,-2,-58
101432,"pseudo1",1682687.5,113287.5,0,NA,0,0,0,3007,17,41,1358,0,147,20424,109,0,-4
101433,"pseudo1",1792287.5,57287.5,0,NA,0,0,0,715,0.4375,36,1310,3,347,9112,0,-8,-136
101434,"pseudo1",1572487.5,146787.5,0,NA,83,1,4,2897,17,34,1166,0,40,18616,-111,0,41
101435,"pseudo1",1664187.5,46687.5,0,NA,0,0,0,608,0,46,2163,4,337,19809,0,-8,79
101436,"pseudo1",1591087.5,76787.5,0,NA,0,0,0,2756,25,35,1252,0,63,19842,6,-1,30
101437,"pseudo1",1593787.5,124587.5,0,NA,60,1,39,2500,11.4375,36,1536,0,359,22543,-12,-1,167
101438,"pseudo1",1735487.5,116387.5,0,NA,0,0,0,3122,0,45,1694,0,97,17863,0,0,-140
101439,"pseudo1",1717287.5,49087.5,0,NA,0,0,0,1679,8,33,1587,0,182,21233,11,-3,-42
101440,"pseudo1",1725787.5,49187.5,0,NA,100,0,0,2435,7,33,1533,0,242,18449,-6,-1,10
101441,"pseudo1",1676287.5,160287.5,0,NA,10,0,8,2908,23.4375,36,1242,0,20,18686,-22,0,36
101442,"pseudo1",1669487.5,152287.5,0,NA,0,0,0,3281,23.375,35,1055,0,25,17736,-143,0,-32
101443,"pseudo1",1798887.5,69887.5,0,NA,0,0,0,863,7,38,1090,2,381,8213,22,-7,-126
101444,"pseudo1",1634587.5,32887.5,0,NA,6,0,0,1571,7,36,1470,0,303,16207,11,-4,38
101445,"pseudo1",1836687.5,85087.5,0,NA,0,0,94,1629,7,35,784,0,407,19100,-92,-5,-71
101446,"pseudo1",1588987.5,101087.5,0,NA,0,0,0,3357,34,31,967,0,0,18406,-222,0,0
101447,"pseudo1",1634087.5,17887.5,0,NA,0,0,0,893,3,36,1408,2,96,19358,-10,-6,-78
101448,"pseudo1",1591987.5,-12112.5,0,NA,42,0,2,1325,7,36,1432,0,319,16460,13,-5,6
101449,"pseudo1",1646787.5,127287.5,0,NA,6,0,94,2890,17,37,1275,0,107,16859,-14,0,4
101450,"pseudo1",1726187.5,113287.5,0,NA,0,1,0,1212,0,48,2209,0,159,15779,0,-5,122
101451,"pseudo1",1757487.5,148687.5,0,NA,39,0,54,2684,12.5625,43,1477,0,172,19565,84,0,-43
101452,"pseudo1",1715387.5,113987.5,0,NA,0,0,0,2468,25,46,1960,0,29,17793,128,-1,-64
101453,"pseudo1",1832187.5,64287.5,0,NA,0,0,0,920,7,35,1024,2,293,11956,7,-7,25
101454,"pseudo1",1761587.5,91987.5,0,NA,0,0,0,2212,11.8125,40,1186,0,227,12290,50,-2,-134
101455,"pseudo1",1524187.5,57687.5,0,NA,8,1,35,1812,25,37,1850,0,114,19942,43,-2,-25
101456,"pseudo1",1667787.5,81187.5,0,NA,8,0,92,2060,7,45,1599,0,285,13947,23,-2,-27
101457,"pseudo1",1665887.5,112487.5,0,NA,0,0,0,2876,25,40,1375,0,72,19569,56,0,-29
101458,"pseudo1",1645887.5,96687.5,0,NA,10,0,77,2381,12.375,43,1761,0,389,8177,39,-1,-27
101459,"pseudo1",1646887.5,133887.5,0,NA,0,0,0,3206,17,35,1111,0,42,17351,-94,0,-9
101460,"pseudo1",1659987.5,54787.5,0,NA,0,0,0,15,0,53,2517,25,167,18458,0,-13,163
101461,"pseudo1",1783187.5,105787.5,0,NA,60,0,21,1938,12,42,1271,0,258,18961,28,-3,12
101462,"pseudo1",1777187.5,90987.5,0,NA,0,1,0,1255,12,41,1175,0,313,22351,39,-5,9
101463,"pseudo1",1592087.5,36887.5,0,NA,0,1,75,1521,11.6875,40,1809,0,459,10319,37,-4,26
101464,"pseudo1",1741087.5,98887.5,0,NA,0,1,0,1230,12,48,1977,0,288,22442,38,-5,151
101465,"pseudo1",1648887.5,1587.5,0,NA,0,0,0,375,0,41,1594,9,495,16957,0,-9,-126
101466,"pseudo1",1722887.5,76087.5,0,NA,4,0,96,1794,5,39,1322,0,417,15010,10,-3,-168
101467,"pseudo1",1647987.5,82687.5,0,NA,23,1,64,2380,12,43,1435,0,272,10999,39,-1,-84
101468,"pseudo1",1580587.5,59187.5,0,NA,29,0,21,2613,17,36,1501,0,130,16960,32,-1,-10
101469,"pseudo1",1650387.5,16887.5,0,NA,0,0,0,739,2.0625,36,1623,3,321,21444,4,-7,-136
101470,"pseudo1",1619087.5,72487.5,0,NA,77,1,10,2644,7,40,1376,0,354,10708,24,-1,-125
101471,"pseudo1",1622887.5,101787.5,0,NA,12,0,31,2568,17,37,1365,0,200,22281,3,-1,44
101472,"pseudo1",1539187.5,95587.5,0,NA,0,0,0,2311,25.25,37,1526,0,2,18363,-5,-2,-64
101473,"pseudo1",1665587.5,156087.5,0,NA,31,0,50,3381,17,34,999,0,24,18458,-227,0,-22
101474,"pseudo1",1758987.5,119287.5,0,NA,0,0,0,1522,17.875,46,1770,1,137,19903,54,-4,20
101475,"pseudo1",1636387.5,117687.5,0,NA,6,0,37,2850,17,37,1286,0,107,16784,1,0,25
101476,"pseudo1",1621487.5,5887.5,0,NA,0,0,0,1063,12.6875,35,1211,1,334,17491,19,-5,-147
101477,"pseudo1",1703687.5,179187.5,0,NA,0,0,100,2982,24,34,989,0,24,17926,-113,0,1
101478,"pseudo1",1576287.5,152087.5,0,NA,87,1,12,3034,25,34,1129,0,35,17956,-53,0,-1
101479,"pseudo1",1561887.5,115587.5,0,NA,0,1,0,2002,17,39,1630,0,67,19180,34,-2,29
101480,"pseudo1",1633087.5,149387.5,0,NA,58,1,29,2794,11.75,37,1243,0,183,13005,-1,0,55
101481,"pseudo1",1693087.5,21287.5,0,NA,4,0,2,1514,2,32,2109,0,251,22719,5,-4,137
101482,"pseudo1",1751687.5,56887.5,0,NA,0,1,0,851,12,38,1482,2,296,23035,37,-6,165
101483,"pseudo1",1729787.5,97987.5,0,NA,87,1,12,2559,12.875,46,1741,0,373,17521,40,-1,-157
101484,"pseudo1",1734187.5,133487.5,0,NA,6,0,69,2135,12,47,2136,0,115,17024,76,-2,19
101485,"pseudo1",1597087.5,2487.5,0,NA,0,0,0,1038,7,41,1621,1,242,19739,38,-6,121
101486,"pseudo1",1634187.5,50887.5,0,NA,0,1,0,649,0,45,1741,3,336,10074,0,-8,209
101487,"pseudo1",1708087.5,41187.5,0,NA,0,0,0,894,0,34,1982,1,189,20889,0,-6,147
101488,"pseudo1",1810487.5,65987.5,0,NA,0,1,0,825,0,36,1277,3,388,10169,0,-8,293
101489,"pseudo1",1818087.5,72487.5,0,NA,0,1,75,1530,1.5,33,843,1,404,13721,-38,-5,125
101490,"pseudo1",1669487.5,161387.5,0,NA,0,0,0,3323,26,34,1050,0,2,18429,-187,0,-20
101491,"pseudo1",1590087.5,73787.5,0,NA,0,0,100,2596,17,37,1392,0,128,16759,28,-1,27
101492,"pseudo1",1617687.5,38487.5,0,NA,0,0,0,573,0,41,1726,4,219,11034,0,-8,-65
101493,"pseudo1",1674187.5,46387.5,0,NA,0,0,0,2026,17.75,34,1596,1,26,16487,19,-2,-114
101494,"pseudo1",1644687.5,134787.5,0,NA,0,0,100,3200,17,35,1106,0,40,17496,-101,0,9
101495,"pseudo1",1637787.5,63087.5,0,NA,0,1,0,1691,7,44,1496,0,227,13084,7,-3,-59
101496,"pseudo1",1723687.5,86987.5,0,NA,0,1,0,1158,7,45,1892,0,106,14612,8,-5,-163
101497,"pseudo1",1820387.5,86587.5,0,NA,0,0,0,528,0,38,1112,5,266,22809,0,-9,227
101498,"pseudo1",1567687.5,50087.5,0,NA,0,0,0,2564,16,37,1595,0,59,18620,48,-1,99
101499,"pseudo1",1706987.5,30587.5,0,NA,0,0,0,1123,0,34,2033,1,530,17189,0,-5,188
101500,"pseudo1",1698387.5,168187.5,0,NA,0,0,0,3218,25,34,951,0,28,18006,-147,0,-4
101501,"pseudo1",1666787.5,159887.5,0,NA,75,0,25,3075,23.125,35,1163,0,54,18611,-131,0,61
101502,"pseudo1",1706487.5,150587.5,0,NA,4,0,2,3043,24,37,1199,0,13,18282,-25,0,-12
101503,"pseudo1",1714887.5,52187.5,0,NA,0,0,0,792,0,36,1613,2,243,13216,0,-7,125
101504,"pseudo1",1552487.5,91587.5,0,NA,17,1,8,2115,25,37,1663,0,37,18511,30,-2,-31
101505,"pseudo1",1721087.5,50187.5,0,NA,0,0,0,962,0,36,1630,1,389,9127,0,-6,149
101506,"pseudo1",1625487.5,70987.5,0,NA,0,0,0,3052,7,40,1222,0,16,17575,-11,0,0
101507,"pseudo1",1819187.5,80387.5,0,NA,0,0,0,1267,7,35,891,1,253,10680,23,-6,-203
101508,"pseudo1",1743287.5,75787.5,0,NA,0,0,0,1748,17,38,1194,0,95,19386,26,-3,3
101509,"pseudo1",1656787.5,128887.5,0,NA,4,0,2,2865,23.75,37,1276,0,79,17479,55,0,31
101510,"pseudo1",1620187.5,139487.5,0,NA,6,0,0,2392,17.5625,39,1526,0,132,17720,27,-1,-136
101511,"pseudo1",1633187.5,71687.5,0,NA,0,0,0,3141,18,40,1186,0,126,19978,-49,0,-104
101512,"pseudo1",1674387.5,129087.5,0,NA,0,0,0,3012,24,38,1223,0,121,19340,-14,0,18
101513,"pseudo1",1652087.5,45987.5,0,NA,0,0,0,260,0,51,2324,11,369,9816,0,-10,-124
101514,"pseudo1",1645287.5,14287.5,0,NA,0,0,0,1378,3,30,1092,0,477,15126,-48,-4,-168
101515,"pseudo1",1820287.5,92087.5,0,NA,0,0,0,346,0,40,1265,7,350,21034,0,-10,157
101516,"pseudo1",1634387.5,132887.5,0,NA,2,0,98,3211,25,35,1095,0,44,17421,-110,0,12
101517,"pseudo1",1762687.5,61087.5,0,NA,0,0,94,2231,3,35,1059,0,409,15250,-2,-1,-168
101518,"pseudo1",1632687.5,3587.5,0,NA,0,0,0,108,0,43,1863,21,353,22623,0,-12,-136
101519,"pseudo1",1814387.5,77287.5,0,NA,0,0,0,927,2,36,937,2,174,17068,7,-7,165
101520,"pseudo1",1677987.5,110787.5,0,NA,0,0,0,3290,0,40,1228,0,0,18402,-51,0,-26
101521,"pseudo1",1646087.5,-6212.5,0,NA,0,0,0,208,0,43,1789,16,395,22687,0,-11,-100
101522,"pseudo1",1640687.5,80687.5,0,NA,4,0,2,2365,17.5,43,1444,0,65,19818,77,-1,-89
101523,"pseudo1",1563887.5,98587.5,0,NA,0,0,0,3158,13,32,1085,0,29,18618,-219,0,-19
101524,"pseudo1",1784487.5,62987.5,0,NA,0,1,0,367,0,38,1257,7,542,12386,0,-10,187
101525,"pseudo1",1645387.5,116787.5,0,NA,0,0,0,2853,22.75,37,1305,0,56,19146,20,0,-12
101526,"pseudo1",1792087.5,99987.5,0,NA,0,1,0,1137,7,44,1425,1,395,10711,21,-6,178
101527,"pseudo1",1744687.5,101587.5,0,NA,77,0,23,2131,12.875,46,1683,0,305,19071,40,-2,-156
101528,"pseudo1",1679287.5,111787.5,0,NA,23,0,39,2973,16.1875,41,1374,0,82,20806,100,0,125
101529,"pseudo1",1596787.5,96287.5,0,NA,0,0,0,3151,25,32,1074,0,44,17309,-96,0,7
101530,"pseudo1",1576887.5,92487.5,0,NA,0,0,0,3323,17,30,973,0,11,18450,-239,0,-12
101531,"pseudo1",1625687.5,44287.5,0,NA,0,1,0,1472,7,40,1347,0,224,13347,8,-4,-142
101532,"pseudo1",1672087.5,110687.5,0,NA,25,0,50,3203,24.6875,40,1251,0,152,19720,21,0,-3
101533,"pseudo1",1651487.5,142887.5,0,NA,10,0,8,3260,25,35,1033,0,62,16996,-153,0,-1
101534,"pseudo1",1734287.5,133487.5,0,NA,19,0,75,2126,12,47,2148,0,112,16260,76,-2,18
101535,"pseudo1",1638187.5,142087.5,0,NA,70,0,23,2573,11.0625,38,1383,0,293,10805,31,-1,81
101536,"pseudo1",1586687.5,-11012.5,0,NA,2,1,98,1726,7,35,1355,0,326,19134,-60,-3,-111
101537,"pseudo1",1765587.5,97787.5,0,NA,0,0,100,2420,7.375,41,1202,0,348,8746,24,-1,-159
101538,"pseudo1",1692587.5,189987.5,0,NA,0,0,0,2970,22.4375,33,889,0,54,17351,-256,0,-56
101539,"pseudo1",1723187.5,155387.5,0,NA,0,0,0,2875,25.875,38,1269,0,24,18113,14,0,-39
101540,"pseudo1",1582487.5,-14912.5,0,NA,0,0,0,723,0,42,2004,3,252,18401,0,-8,136
101541,"pseudo1",1634587.5,16287.5,0,NA,0,0,0,753,7,37,1455,3,171,15144,38,-7,-138
101542,"pseudo1",1730887.5,40487.5,0,NA,100,0,0,2873,7,32,1681,0,370,19996,5,0,-93
101543,"pseudo1",1695687.5,37987.5,0,NA,4,0,2,2920,8,29,1705,0,33,14565,20,0,-271
101544,"pseudo1",1697087.5,30987.5,0,NA,0,0,0,1069,0,33,1972,1,500,8573,0,-6,170
101545,"pseudo1",1634287.5,6787.5,0,NA,0,0,0,86,0,44,1903,23,242,19874,0,-12,220
101546,"pseudo1",1634887.5,85887.5,0,NA,0,0,0,2395,16.25,43,1526,0,153,16683,75,-1,55
101547,"pseudo1",1672687.5,128787.5,0,NA,0,0,0,3239,0,36,1102,0,1,18394,-147,0,-4
101548,"pseudo1",1596287.5,1587.5,0,NA,2,0,10,1688,7,36,1276,0,268,18275,-37,-3,45
101549,"pseudo1",1709387.5,38987.5,0,NA,14,0,79,1409,1.9375,33,1931,0,512,13667,5,-4,241
101550,"pseudo1",1559587.5,104787.5,0,NA,0,1,0,2336,39,37,1524,0,3,18306,44,-1,-27
101551,"pseudo1",1804487.5,57587.5,0,NA,0,1,0,1111,7,35,1477,1,451,6502,8,-7,-37
101552,"pseudo1",1679687.5,126987.5,0,NA,0,0,0,2943,24.1875,39,1292,0,83,17985,49,0,-1
101553,"pseudo1",1737287.5,44187.5,0,NA,0,0,0,644,0,37,1821,4,407,14230,0,-7,-273
101554,"pseudo1",1594587.5,44387.5,0,NA,4,1,8,1502,12,41,1716,0,211,21504,38,-4,56
101555,"pseudo1",1692387.5,97287.5,0,NA,21,0,17,2220,16.625,43,1516,0,212,15671,55,-2,-128
101556,"pseudo1",1543187.5,68087.5,0,NA,0,0,0,3308,18.125,29,917,0,4,18297,-288,0,-12
101557,"pseudo1",1629087.5,144487.5,0,NA,96,1,4,2263,12,40,1560,0,340,23173,21,-2,113
101558,"pseudo1",1817587.5,88287.5,0,NA,0,1,0,810,12,38,1104,2,298,22404,39,-8,-9
101559,"pseudo1",1635587.5,105787.5,0,NA,0,0,0,2866,25.8125,37,1299,0,42,18454,46,0,-72
101560,"pseudo1",1595487.5,69687.5,0,NA,21,1,79,1861,17,42,1923,0,200,15334,52,-3,60
101561,"pseudo1",1587587.5,89687.5,0,NA,0,0,0,3028,24.9375,32,1099,0,42,18138,-80,0,9
101562,"pseudo1",1779987.5,35587.5,0,NA,83,0,10,2465,8,33,1153,0,293,18755,-31,-1,-126
101563,"pseudo1",1643187.5,141587.5,0,NA,0,0,0,3287,17,35,1019,0,7,18247,-191,0,-18
101564,"pseudo1",1640187.5,7687.5,0,NA,0,0,0,747,2,36,1328,3,350,13865,6,-7,85
101565,"pseudo1",1751987.5,48187.5,0,NA,0,0,0,537,0,39,1747,5,293,19332,0,-8,-126
101566,"pseudo1",1593687.5,-11512.5,0,NA,2,0,98,1479,7,35,1336,0,321,15896,-1,-4,199
101567,"pseudo1",1659087.5,120487.5,0,NA,12,0,6,3036,25,37,1200,0,97,16717,6,0,-48
101568,"pseudo1",1743987.5,63587.5,0,NA,0,0,0,1849,13,37,1222,1,259,18850,31,-2,-36
101569,"pseudo1",1632987.5,135387.5,0,NA,0,0,0,3248,37,35,1079,0,2,18440,-147,0,0
