"siteid","spid","x","y","occ","group","alt","asp2","ontprec","ontprec4","ontprecsd","ontslp","onttemp","onttempsd","onttmin4","ontveg","watdist"
10671,"pseudo1",-92.9751606123,53.2591525591,0,NA,317,-0.9486833,627,31,47,0.4171652,-34,14393,-77,2,410007.5
10672,"pseudo1",-94.5168273593,50.7258190936,0,NA,380,-0.4669743,615,34,44,0.1870834,-6,13790,-39,2,703787.6
10673,"pseudo1",-81.9084933684,49.7841523779,0,NA,226,-0.8364612,888,48,24,0.4183252,-8,12989,-61,2,153109.8
10674,"pseudo1",-79.4334932393,46.150818855,0,NA,234,-0.9863939,1038,66,15,0.2198954,32,11199,-16,2,510663.8
10675,"pseudo1",-82.0001600399,52.6258191927,0,NA,7,0.8944272,567,22,54,0.03113266,-34,13537,-91,2,8109.619
10676,"pseudo1",-90.8084938326,52.8174858694,0,NA,296,0.857493,685,36,45,0.02320492,-35,14264,-84,3,412870.5
10677,"pseudo1",-88.783493727,56.5174860624,0,NA,36,0.9647638,476,24,50,0.07264284,-69,14504,-125,2,21279.32
10678,"pseudo1",-90.9418271729,48.8008189932,0,NA,451,-0.9876356,733,41,42,0.7790293,0,12672,-48,2,746229.8
10679,"pseudo1",-77.900159826,44.859152121,0,NA,353,-0.9928768,885,64,11,0.3649842,36,10657,-12,2,662338.4
10680,"pseudo1",-83.900160139,50.1424857299,0,NA,161,-0.7071068,845,51,18,0.1560085,-13,13198,-65,3,227852.9
10681,"pseudo1",-81.6168266865,42.7508186777,0,NA,215,0.3162278,970,80,14,0.1485836,70,9612,16,4,904748.9
10682,"pseudo1",-85.2751602107,52.5341525213,0,NA,183,0.8872169,693,41,40,0.04640983,-36,14016,-89,2,206825.5
10683,"pseudo1",-93.7834939878,51.1674857833,0,NA,374,-0.9767444,639,34,45,0.1767228,-13,13820,-50,2,647500.8
10684,"pseudo1",-94.5168273593,48.8424856621,0,NA,335,0.7071068,637,39,53,0.01037755,10,13289,-25,2,913032.1
10685,"pseudo1",-92.875160607,50.7674857625,0,NA,408,0.3511232,700,38,43,0.07903305,-10,13441,-47,2,682874.4
10686,"pseudo1",-81.4168266761,51.93415249,0,NA,21,0.9486833,634,28,47,0.05291534,-28,13339,-84,3,19182.94
10687,"pseudo1",-89.5334937661,53.0508192149,0,NA,263,0.9995412,662,36,45,0.09790156,-39,14258,-89,1,346956.6
10688,"pseudo1",-82.6751600751,51.1508191158,0,NA,105,0.9486834,765,41,31,0.0374168,-18,13489,-72,2,117978.7
10689,"pseudo1",-83.5418267869,48.5841523153,0,NA,300,0.2631174,794,41,22,0.6044646,-3,12381,-53,2,327678.6
10690,"pseudo1",-87.0834936383,52.5841525239,0,NA,212,-0.1643989,680,41,43,0.07554969,-33,14066,-84,2,290796.8
10691,"pseudo1",-80.5751599655,47.9674856164,0,NA,353,-0.9530729,840,47,21,0.6393521,-3,12395,-51,2,321279.6
10692,"pseudo1",-82.8084934154,54.0508192671,0,NA,24,0.4472136,500,19,58,0.114153,-48,13731,-107,3,29093.72
10693,"pseudo1",-94.3668273515,49.4424856934,0,NA,328,0.9775211,639,38,48,0.1312666,9,13456,-23,2,845287.1
10694,"pseudo1",-87.5084936605,53.8674859242,0,NA,125,0.9958932,596,34,47,0.1764179,-42,14280,-94,3,185200.9
10695,"pseudo1",-91.5168272029,50.7508190949,0,NA,409,0.9852117,768,45,38,0.01037755,-15,13617,-60,2,627820.6
10696,"pseudo1",-92.5751605914,49.6674857051,0,NA,373,0.7657047,736,43,42,0.1364952,2,13222,-34,2,770325.3
10697,"pseudo1",-94.7751607061,52.1174858329,0,NA,324,0.8828723,589,28,45,0.07338035,-18,14230,-55,2,553640.9
10698,"pseudo1",-86.5251602759,52.1591525017,0,NA,182,-0.8,717,43,40,0.1532224,-29,13981,-80,3,300511
10699,"pseudo1",-83.1251600985,47.7424856047,0,NA,436,0.9138115,838,44,23,0.3281635,1,11902,-51,2,396553.9
10700,"pseudo1",-88.7751603932,56.2341527143,0,NA,57,0.8768123,487,25,50,0.226648,-67,14488,-122,2,44244.98
10701,"pseudo1",-92.7501606005,53.5008192384,0,NA,292,0.7071068,621,31,48,0.1083447,-36,14424,-81,2,382451.1
10702,"pseudo1",-82.8251600829,48.1674856269,0,NA,364,-0.7264684,764,41,25,0.7892584,-1,12182,-51,1,344770.2
10703,"pseudo1",-81.6751600229,51.2674857886,0,NA,63,-0.1961161,734,37,35,0.07338035,-20,13319,-74,2,53870.7
10704,"pseudo1",-85.766826903,52.9174858746,0,NA,139,0.4472136,661,39,42,0.07483357,-36,14085,-89,2,233185.3
10705,"pseudo1",-80.416826624,43.6924853935,0,NA,412,-0.9785498,971,71,12,0.7337638,49,9799,-2,4,787514.2
10706,"pseudo1",-90.1084937961,54.1424859385,0,NA,196,0.9838699,600,31,45,0.03113266,-49,14445,-98,2,262578.8
10707,"pseudo1",-94.0834940034,48.7091523218,0,NA,355,-0.8976676,673,41,53,0.2244997,11,13144,-24,4,923517.1
10708,"pseudo1",-81.6918266905,48.2424856308,0,NA,352,0.9486833,838,47,23,0.4973529,-4,12328,-54,2,313914.4
10709,"pseudo1",-88.0334936879,49.3924856908,0,NA,380,0.02127173,834,39,30,0.5975669,-13,12436,-64,2,534199.1
10710,"pseudo1",-92.4584939186,51.250819121,0,NA,431,0.9333456,710,39,43,0.2389079,-18,13636,-60,2,621372.3
10711,"pseudo1",-89.5251604323,55.5674860128,0,NA,125,-0.7071068,526,27,48,0.07264284,-62,14492,-115,2,129935.3
10712,"pseudo1",-92.7084939317,50.3091524052,0,NA,357,0.7893524,709,40,44,0,-2,13333,-38,3,720889.4
10713,"pseudo1",-84.9001601911,49.4508190271,0,NA,297,0.7071068,803,48,21,0.07483357,-13,12611,-64,2,329238.7
10714,"pseudo1",-86.7834936227,50.2924857377,0,NA,317,0.9526591,833,44,32,0.05870429,-22,13287,-72,2,402835.9
10715,"pseudo1",-85.1668268717,52.9591525435,0,NA,117,0.3162278,652,37,43,0.0328167,-37,14058,-90,3,192646.8
10716,"pseudo1",-79.6668265848,47.5924855969,0,NA,236,-0.8047241,875,51,21,0.6378346,12,12248,-35,4,351173.3
10717,"pseudo1",-89.9418271207,53.2424858916,0,NA,246,-0.9805807,656,35,45,0.2218457,-40,14301,-89,2,343620.8
10718,"pseudo1",-80.8668266474,48.6258189841,0,NA,273,-0.2248594,868,46,23,0.2801917,-7,12627,-58,3,259092.4
10719,"pseudo1",-80.1418266096,44.2591520897,0,NA,451,0.6788555,943,62,11,0.2885234,42,9885,-9,4,722730.9
10720,"pseudo1",-87.2501603137,50.7091524261,0,NA,275,-0.2821663,795,43,35,0.2038857,-22,13501,-71,2,408790.6
10721,"pseudo1",-89.5751604349,49.0508190063,0,NA,476,-0.7700215,779,46,30,0.7374231,-12,12663,-62,2,648030.9
10722,"pseudo1",-83.4751601168,54.3258192814,0,NA,65,-0.7071068,503,21,57,0.03113266,-52,13842,-111,3,68028.95
10723,"pseudo1",-84.9251601924,49.3341523544,0,NA,341,0.9853745,796,47,20,0.948878,-15,12518,-64,1,337977.7
10724,"pseudo1",-90.0001604571,52.3674858459,0,NA,326,-0.4539257,715,39,44,0.200423,-33,14141,-84,1,422435.4
10725,"pseudo1",-85.7168269004,51.7674858146,0,NA,164,-0.9701425,767,47,35,0.0374168,-27,13882,-78,2,268034.9
10726,"pseudo1",-88.1751603619,56.4174860572,0,NA,11,0.9486833,471,24,51,0.08557545,-66,14460,-123,3,7582.872
10727,"pseudo1",-91.9334938913,53.7674859189,0,NA,245,-1,617,31,47,0,-40,14471,-87,3,356777.2
10728,"pseudo1",-82.391826727,46.5424855421,0,NA,426,-0.1465487,933,68,17,0.7838516,17,10911,-34,2,509615.2
10729,"pseudo1",-77.9168264936,44.2008187533,0,NA,209,-0.9818833,860,66,10,0.6989689,53,10170,3,4,735143.6
10730,"pseudo1",-79.516826577,45.6258188277,0,NA,302,-0.8764765,1108,70,14,0.8778013,34,10826,-16,2,569019.1
10731,"pseudo1",-94.4834940243,50.1591523974,0,NA,349,-0.807791,620,36,45,0.4510265,3,13674,-28,1,766573.4
10732,"pseudo1",-77.7501598182,44.8258187859,0,NA,348,-0.9887155,878,64,11,0.5715008,37,10643,-12,2,668085.4
10733,"pseudo1",-89.4084937596,51.7341524796,0,NA,368,0.9327981,738,42,43,0.1160244,-31,13956,-83,2,451582.4
10734,"pseudo1",-84.1418268182,47.4258189215,0,NA,443,1,1059,54,18,0.126674,4,11086,-45,2,461818.2
10735,"pseudo1",-84.0668268143,47.1174855721,0,NA,440,0.9710424,1098,59,17,1.060016,7,10916,-42,2,489299.5
10736,"pseudo1",-77.3834931324,44.2508187559,0,NA,114,0.8221921,914,71,11,0.4463465,57,10279,6,4,736408.9
10737,"pseudo1",-94.241827345,50.892485769,0,NA,426,0.955779,631,34,45,0.4356017,-11,13797,-45,2,682438.4
10738,"pseudo1",-84.2084934884,52.3674858459,0,NA,124,-0.8944272,684,38,39,0.07338035,-33,13904,-87,2,145293.3
10739,"pseudo1",-80.9751599864,48.2674856321,0,NA,284,0.8,854,47,22,0.6033056,-2,12462,-53,2,298954
10740,"pseudo1",-88.6168270516,55.1424859907,0,NA,83,-0.9442002,535,28,49,0.2054642,-55,14459,-108,2,115097.9
10741,"pseudo1",-82.2584933867,52.6591525278,0,NA,12,0.3162278,573,23,53,0.0328167,-34,13624,-90,2,21772.25
10742,"pseudo1",-86.1918269251,48.9008189985,0,NA,282,-0.04493742,862,50,20,1.847642,-4,11434,-51,2,441744.7
10743,"pseudo1",-82.8501600842,52.8508192045,0,NA,27,6.123032e-17,580,25,51,0.02935215,-36,13738,-91,2,39137.45
10744,"pseudo1",-80.1251599421,47.1341522397,0,NA,306,0.1078018,881,54,19,0.2166887,15,11974,-33,3,404878.1
10745,"pseudo1",-87.7084936709,54.4258192866,0,NA,129,0.9021342,565,31,48,0.2116604,-49,14330,-101,2,160890.6
10746,"pseudo1",-88.5251603802,53.442485902,0,NA,212,0.8804712,628,36,46,0.1767228,-41,14253,-91,2,267386
10747,"pseudo1",-89.1501604128,51.6591524757,0,NA,364,-0.9845108,733,42,42,0.4633916,-31,13929,-83,2,448042.8
10748,"pseudo1",-82.4084933945,52.184152503,0,NA,50,-0.4472136,625,28,47,0.05870429,-30,13626,-85,2,36743.24
10749,"pseudo1",-85.191826873,47.9674856164,0,NA,250,-0.9417999,988,55,19,2.579119,11,10865,-39,2,456478.8
10750,"pseudo1",-94.7168273698,51.609152473,0,NA,358,0.9863939,601,30,45,0.1441693,-15,14077,-50,2,608475.6
10751,"pseudo1",-80.8168266448,50.8674857677,0,NA,35,1,796,42,31,0.1485836,-16,13052,-72,2,19396.36
10752,"pseudo1",-93.1501606214,51.35915246,0,NA,424,0.8705629,674,35,44,0.07338035,-18,13721,-57,2,622918.3
10753,"pseudo1",-77.9251598273,46.0508188498,0,NA,243,0.8682432,898,59,20,0.7105798,26,11561,-21,2,531843.6
10754,"pseudo1",-94.6584940334,52.7174858642,0,NA,326,0.8654263,584,27,46,0.3380241,-24,14388,-62,2,485880.8
10755,"pseudo1",-92.9251606097,52.0674858303,0,NA,377,-1,663,34,45,0.1392292,-24,13998,-65,2,543138.8
10756,"pseudo1",-84.3584934962,51.5174858016,0,NA,116,-0.6,773,47,30,0.1411497,-24,13723,-76,2,186839.4
10757,"pseudo1",-87.5584936631,51.250819121,0,NA,258,0.9828722,752,43,38,0.1210219,-23,13701,-74,2,406650.4
10758,"pseudo1",-89.4584937622,52.2424858394,0,NA,301,-0.2425357,711,40,44,0.04640983,-32,14099,-83,2,407817.5
10759,"pseudo1",-88.2584936996,50.534152417,0,NA,357,-0.04756528,766,41,36,0.6898984,-24,13421,-76,2,481537.7
10760,"pseudo1",-80.8751599812,49.9258190519,0,NA,261,0.05872193,889,46,26,0.3121871,-17,12945,-71,2,121724.8
10761,"pseudo1",-80.5168266292,47.7508189385,0,NA,333,0.2248594,837,48,20,0.1791438,2,12311,-46,2,342645.6
10762,"pseudo1",-88.4168270412,52.0508191627,0,NA,270,0.9246781,700,41,43,0.1847665,-29,13971,-80,3,384195.3
10763,"pseudo1",-84.6501601781,51.0591524444,0,NA,108,0.9486834,822,52,26,0.02935215,-19,13592,-70,2,229862.5
10764,"pseudo1",-91.0168271768,50.9924857742,0,NA,371,-0.3162278,779,45,39,0.09339791,-18,13782,-65,3,584453.7
10765,"pseudo1",-81.0084933215,50.1841523987,0,NA,223,0.9899495,871,45,27,0.2389079,-17,13024,-71,2,93611.4
10766,"pseudo1",-91.9501605588,54.7674859711,0,NA,174,-0.9958932,564,28,48,0.06644874,-50,14599,-97,2,244745
10767,"pseudo1",-76.6251597595,44.8174854522,0,NA,201,0.4338156,877,66,11,0.7535271,45,10826,-1,2,689229.6
10768,"pseudo1",-88.0751603567,56.4508193922,0,NA,7,0.9958932,469,23,51,0.06563339,-67,14446,-124,3,2231.044
10769,"pseudo1",-89.4084937596,49.0758190076,0,NA,452,-0.9778024,779,46,29,0.193033,-12,12651,-62,1,636425.6
10770,"pseudo1",-84.0084934779,47.0008188994,0,NA,508,0.9868277,1105,61,17,0.9028322,5,10904,-45,2,498967.4
10771,"pseudo1",-82.7084934101,49.3008190193,0,NA,251,-0.6,856,48,22,0.4005724,-7,12838,-56,1,227830.3
10772,"pseudo1",-81.1001599929,50.317485739,0,NA,182,0.9670746,855,45,27,0.5639138,-16,13046,-70,2,79780.87
10773,"pseudo1",-86.1168269212,49.0508190063,0,NA,245,0.01357318,852,48,22,1.51157,-4,11778,-52,2,427776.3
10774,"pseudo1",-80.091826607,43.5174853844,0,NA,348,-0.8364612,917,71,13,0.2494918,56,9780,3,4,804762.6
10775,"pseudo1",-87.3251603176,54.6674859659,0,NA,100,-0.7071068,548,30,50,0.01467608,-51,14332,-104,3,128142.4
10776,"pseudo1",-88.6084937179,55.8591526947,0,NA,76,0.9701425,503,26,50,0.1328973,-63,14471,-118,3,64330.05
10777,"pseudo1",-91.7751605497,54.3008192801,0,NA,218,0.9284767,592,29,47,0.1027324,-47,14523,-94,2,298582.1
10778,"pseudo1",-80.5001599616,43.24248537,0,NA,278,-0.9993148,969,79,12,0.4266093,61,9733,6,4,837383.6
10779,"pseudo1",-85.6834935653,48.7508189906,0,NA,348,-0.9999726,859,52,20,1.007,-6,11634,-56,2,421645.6
10780,"pseudo1",-83.683493461,55.1174859894,0,NA,12,0.9958932,466,19,59,0.1384536,-57,13865,-117,3,8415.854
10781,"pseudo1",-91.1001605145,52.3508191784,0,NA,387,0.7612432,720,38,43,0.1764179,-33,14119,-81,2,467760.9
10782,"pseudo1",-87.4834936592,53.3758192318,0,NA,177,-0.961524,625,37,45,0.07554969,-39,14219,-90,3,226457.1
10783,"pseudo1",-77.1251597856,45.1924854717,0,NA,251,0.9191451,848,62,12,0.5555453,39,11059,-9,3,638527.9
10784,"pseudo1",-90.5334938182,53.5924859098,0,NA,252,0.6246951,639,33,45,0.2304179,-44,14384,-93,2,329164.4
10785,"pseudo1",-91.5168272029,53.1091525513,0,NA,338,-0.9838699,666,34,46,0.1673326,-38,14300,-85,1,410897
10786,"pseudo1",-90.7001604936,55.4091526712,0,NA,119,-0.9333456,535,27,47,0.1312666,-59,14559,-108,3,184168.4
10787,"pseudo1",-82.0334933749,50.2341524013,0,NA,102,0.5646839,857,46,25,0.1467605,-5,13140,-59,2,114861.5
10788,"pseudo1",-79.5418265783,43.9674854078,0,NA,344,0.7633863,839,59,13,0.8688019,52,9926,1,4,752487.4
10789,"pseudo1",-88.0834936905,55.167485992,0,NA,91,-0.9805807,528,28,49,0.1532224,-56,14406,-110,3,98672.84
10790,"pseudo1",-94.0418273346,51.9758191588,0,NA,348,-0.7071068,617,31,46,0.4824054,-20,14134,-58,3,559931.1
10791,"pseudo1",-80.7084933058,50.6591524235,0,NA,86,0.8682432,818,43,30,0.2044133,-17,13012,-72,2,44006.46
10792,"pseudo1",-88.5334937139,53.6008192436,0,NA,183,-0.7525766,617,35,46,0.1791438,-41,14282,-92,3,256484.5
10793,"pseudo1",-81.9918267061,50.9424857716,0,NA,83,-0.3713906,778,40,31,0.1068433,-15,13311,-69,2,70385.55
10794,"pseudo1",-84.9168268587,52.0924858316,0,NA,158,-0.9863939,731,44,36,0.1146237,-31,13900,-83,3,202187.2
10795,"pseudo1",-83.9751601429,51.3091524574,0,NA,91,-0.8944272,783,47,28,0.2046765,-20,13642,-73,3,175120.3
10796,"pseudo1",-81.5001600138,49.7758190441,0,NA,225,-0.4472136,897,47,24,0.1117695,-10,12968,-63,2,144404.3
10797,"pseudo1",-91.5584938717,52.3758191797,0,NA,386,0.4472136,706,37,45,0.1847665,-32,14106,-79,2,480850.1
10798,"pseudo1",-90.5251604845,55.3758193362,0,NA,117,-0.7071068,536,27,47,0.2038857,-59,14558,-108,3,184698.9
10799,"pseudo1",-89.1668270803,53.0008192123,0,NA,250,0.8741574,661,37,44,0.05188776,-38,14219,-88,1,332526.8
10800,"pseudo1",-84.8584935223,47.7174856034,0,NA,410,-0.1501763,1055,55,19,1.266238,5,10773,-45,2,462617.5
10801,"pseudo1",-92.158493903,50.8091524313,0,NA,421,-0.7534246,734,41,41,0.9758924,-13,13528,-55,2,652265.7
10802,"pseudo1",-91.6834938782,49.2508190167,0,NA,451,-0.01369727,780,48,32,0.5814936,-5,13157,-46,2,767023.3
10803,"pseudo1",-80.5668266318,43.8508187351,0,NA,450,-0.7719303,1004,71,11,0.5020935,46,9773,-5,4,771379.6
10804,"pseudo1",-91.8584938874,52.2424858394,0,NA,411,0.9061831,705,37,45,0.2275963,-31,14050,-76,2,504020.9
10805,"pseudo1",-84.9668268613,51.1758191171,0,NA,143,0.9805807,819,52,28,0.07903305,-21,13642,-73,2,241472
10806,"pseudo1",-87.9668270177,56.1174860415,0,NA,27,0.8,483,24,51,0.1146237,-64,14435,-120,3,16710.56
10807,"pseudo1",-81.4834933463,48.6758189867,0,NA,271,-0.05872193,882,47,23,0,-4,12571,-56,2,264502.8
10808,"pseudo1",-86.1501602563,49.2674856842,0,NA,328,-0.7474092,849,47,25,0.2625318,-11,12188,-61,1,417252.2
10809,"pseudo1",-85.2334935418,49.0758190076,0,NA,389,0.730657,820,49,21,0.643214,-14,12252,-64,2,373224.8
10810,"pseudo1",-89.9251604532,48.5674856477,0,NA,455,-0.6817256,752,45,34,1.307715,-1,12046,-51,2,699039.7
10811,"pseudo1",-84.6418268443,53.7258192501,0,NA,98,-0.1559626,577,29,49,0.1396154,-45,14065,-100,2,151226.2
10812,"pseudo1",-83.9501601416,51.7508191471,0,NA,87,-0.4472136,737,42,33,0.08366646,-25,13769,-78,2,150921.4
10813,"pseudo1",-81.5334933489,48.7508189906,0,NA,279,-0.7893522,884,47,23,0.2475418,-5,12596,-57,2,256467.3
10814,"pseudo1",-80.5668266318,42.8591520167,0,NA,237,-0.8944272,1005,87,12,0.1913519,67,9606,12,4,880425.9
10815,"pseudo1",-90.2251604688,53.6841525813,0,NA,223,0.9260924,628,33,45,0.2494918,-44,14400,-93,2,308780.6
10816,"pseudo1",-91.2418271885,52.5508191888,0,NA,346,0.5547002,702,37,44,0.1761124,-33,14198,-81,2,453058
10817,"pseudo1",-87.3918269877,52.1091524991,0,NA,224,-0.7071068,703,42,41,0.1767228,-28,13955,-78,2,348290.1
10818,"pseudo1",-92.6834939304,54.0758192684,0,NA,233,0.9771764,592,29,48,0.4558947,-41,14553,-86,2,317901.2
10819,"pseudo1",-91.0584938456,51.684152477,0,NA,391,-0.3867267,754,42,42,0.08366646,-26,13962,-74,2,527898.7
10820,"pseudo1",-83.9418268078,53.5091525721,0,NA,77,0.7893522,572,27,51,0.1249621,-43,13949,-99,3,114863.6
10821,"pseudo1",-89.5168270986,54.3174859476,0,NA,153,0.9701425,584,31,47,0.3787397,-49,14406,-99,2,224491.7
10822,"pseudo1",-91.225160521,54.4341526204,0,NA,205,0.9578263,587,29,47,0.2075502,-50,14520,-98,2,289714.3
10823,"pseudo1",-83.5668267882,53.7091525826,0,NA,76,-0.7071068,545,24,54,0.07338035,-46,13901,-103,2,89972.32
10824,"pseudo1",-75.816826384,44.7174854469,0,NA,121,6.123032e-17,929,69,12,0.1411497,51,10844,3,4,720631.6
10825,"pseudo1",-86.6751602837,54.3841526178,0,NA,122,0.857493,559,31,49,0.0328167,-50,14292,-103,3,106321.3
10826,"pseudo1",-80.1084932745,43.0341520258,0,NA,220,0.6332378,963,82,11,0.06563339,68,9603,14,2,858068.9
10827,"pseudo1",-82.7584934128,48.0091522853,0,NA,421,0.06237825,776,42,25,0.9195504,-3,12088,-53,2,359468.1
10828,"pseudo1",-80.0501599382,44.7924854509,0,NA,192,0.9295779,1034,64,16,1.17731,51,10033,0,2,663171.1
10829,"pseudo1",-84.6501601781,52.9841525448,0,NA,103,0.3939193,637,35,44,0.0374168,-38,14015,-91,2,157941
10830,"pseudo1",-90.4084938117,55.5591526791,0,NA,126,0.8574929,530,27,47,0.1660404,-61,14541,-113,3,162809.8
10831,"pseudo1",-81.8751600333,46.4591522044,0,NA,353,0.8338526,900,63,17,0.2763216,20,10937,-30,2,510870
10832,"pseudo1",-80.0751599395,44.39248543,0,NA,225,0.8221922,942,61,12,0.4682462,53,9892,2,4,707849.4
10833,"pseudo1",-79.8918265966,50.4924857481,0,NA,246,0.9615239,835,43,32,0.04151021,-26,12944,-82,2,47831.9
10834,"pseudo1",-81.3084933371,49.0591523401,0,NA,278,0.6507914,914,47,22,0.0328167,-9,12718,-61,2,220437.7
10835,"pseudo1",-88.1668270282,56.459152726,0,NA,7,0.9863939,470,24,51,0.04278775,-67,14467,-124,3,3739.245
10836,"pseudo1",-88.4918270451,50.3758190754,0,NA,363,0.9042171,766,42,36,1.610104,-23,13361,-77,2,504269.2
10837,"pseudo1",-80.4418266253,43.350818709,0,NA,326,-0.3874597,969,77,12,0.8265069,57,9737,3,4,825388.2
10838,"pseudo1",-80.4751599603,43.1424853648,0,NA,264,0.8320503,974,81,11,0.2275963,62,9692,9,4,848772.3
10839,"pseudo1",-89.0084937387,53.7174859163,0,NA,207,0.3457054,617,34,46,0.2044133,-44,14330,-94,2,271264.9
10840,"pseudo1",-86.808493624,54.9258193127,0,NA,116,0.3162278,530,28,50,0.1249621,-55,14329,-110,3,89461.84
10841,"pseudo1",-84.975160195,50.8424857664,0,NA,128,0.9854601,843,54,25,0.1879448,-18,13524,-69,2,262463.8
10842,"pseudo1",-94.9418273815,51.5091524678,0,NA,358,-0.4472136,596,30,46,0.05188776,-14,14052,-48,3,622331.7
10843,"pseudo1",-92.3834939147,51.4258191301,0,NA,408,-0.8574929,708,38,43,0,-19,13714,-62,3,601629.9
10844,"pseudo1",-86.6251602811,51.3091524574,0,NA,221,-0.2425357,781,46,35,0.1364952,-24,13755,-74,2,342339
10845,"pseudo1",-80.7084933058,43.4008187116,0,NA,341,-0.9990562,995,76,11,0.320359,55,9721,2,4,821831.2
10846,"pseudo1",-77.9084931598,44.39248543,0,NA,228,-0.7602314,864,65,10,0.1467605,49,10302,0,4,714090.9
10847,"pseudo1",-85.8084935718,52.9924858785,0,NA,133,0.1414214,655,38,43,0.2894551,-36,14111,-89,3,224821.1
10848,"pseudo1",-92.5501605901,49.4174856921,0,NA,424,-0.4892509,748,45,41,0.3341793,0,13132,-36,2,792115.8
10849,"pseudo1",-81.0501599903,48.9758190024,0,NA,256,-0.9486833,908,47,22,0.6530984,-8,12707,-62,2,227672.7
10850,"pseudo1",-93.6251606462,49.709152374,0,NA,372,-0.6959733,690,39,44,0.7750109,7,13325,-24,3,809830.8
10851,"pseudo1",-82.8418267504,51.9174858225,0,NA,59,-0.4472136,673,33,41,0.399226,-26,13670,-81,2,73110.2
10852,"pseudo1",-84.2668268248,51.9008191549,0,NA,103,-0.3162278,736,43,34,0.08366646,-27,13819,-80,2,167001.3
10853,"pseudo1",-81.2334933332,51.3174857912,0,NA,43,-1,730,37,37,0.05870429,-21,13190,-77,2,32570.57
10854,"pseudo1",-93.1834939565,53.8758192579,0,NA,270,0.8944272,596,29,49,0.2198954,-38,14540,-82,2,341166.2
10855,"pseudo1",-86.1584935901,51.2258191197,0,NA,184,0.9647638,802,48,34,0.09845003,-23,13735,-73,2,315269.2
10856,"pseudo1",-83.4251601142,49.6924857064,0,NA,251,0.9684929,868,51,17,0.1815325,-13,13027,-65,2,227758.5
10857,"pseudo1",-85.8334935731,50.1674857312,0,NA,247,0.4961389,864,51,27,0.242265,-18,13219,-68,2,355731.2
10858,"pseudo1",-90.0001604571,52.9341525421,0,NA,279,-0.624695,675,36,45,0.1614364,-38,14250,-87,2,376442.6
10859,"pseudo1",-86.3834936018,53.0674858824,0,NA,157,0.6,649,38,44,0.0328167,-37,14136,-89,3,224768.2
10860,"pseudo1",-87.383493654,51.7258191458,0,NA,278,0.3162278,730,43,40,0.01467608,-28,13855,-78,3,372789.4
10861,"pseudo1",-87.3751603202,53.4341525682,0,NA,172,-0.03996806,620,36,46,0.2014948,-40,14220,-91,2,216503.3
10862,"pseudo1",-91.8168272185,54.8091526399,0,NA,170,0.2821661,563,28,48,0.1300302,-50,14565,-98,2,242041.5
10863,"pseudo1",-85.1084935353,52.4341525161,0,NA,171,0.7808688,701,41,39,0.1773312,-35,13973,-87,2,198969.5
10864,"pseudo1",-94.1584940073,50.8008190976,0,NA,389,-0.962064,631,34,45,0.1835971,-8,13763,-42,3,691446.2
10865,"pseudo1",-83.9834934766,52.7341525317,0,NA,89,0.9998477,636,33,44,0.1467605,-35,13907,-89,3,116439.6
10866,"pseudo1",-87.0668269708,49.4674856947,0,NA,419,0.5699797,854,43,28,0.7165401,-19,12302,-66,2,466567.7
10867,"pseudo1",-88.8584937309,50.9258191041,0,NA,349,-0.8682431,742,43,40,1.674205,-26,13616,-79,3,504788.2
10868,"pseudo1",-81.708493358,42.9508186881,0,NA,230,-0.9881165,963,79,11,0.3242017,68,9637,13,4,884253
10869,"pseudo1",-83.4834934506,48.1924856282,0,NA,381,0.7184183,813,41,24,0.1870834,-2,12137,-52,2,363249.3
10870,"pseudo1",-83.8168268013,52.1174858329,0,NA,82,-0.7071068,693,38,38,0.1673326,-29,13813,-83,2,133306.5
10871,"pseudo1",-85.7834935705,48.7091523218,0,NA,311,-0.9938837,866,52,19,0.2668042,-3,11493,-53,3,430210.7
10872,"pseudo1",-80.8001599773,46.1591521888,0,NA,220,-0.7071068,950,62,14,0.01037755,34,10973,-15,2,520849.6
10873,"pseudo1",-81.9501600373,47.4674855904,0,NA,391,-0.966235,848,51,21,0.5906798,5,11833,-48,1,402268.4
10874,"pseudo1",-88.9668270699,54.5174859581,0,NA,135,0.9486834,571,31,47,0.0886658,-50,14416,-101,3,187269.9
