"siteid","spid","x","y","occ","group","age","deficit","dem","hillshade","mas","mat","r2pet","rain","slope","sseas","toxicats","tseas","vpd"
103145,"pseudo1",2944450,6286450,0,NA,2,48,161,168,1484,133,27,1444,14,17,1,-21,50
103146,"pseudo1",2164150,5595650,0,NA,2,0,1850,77,1338,19,82,2278,33,-12,1,275,10
103147,"pseudo1",2502450,6030550,0,NA,2,0,838,137,1500,83,63,2485,12,-37,1,35,25
103148,"pseudo1",2304250,5715650,0,NA,2,0,1559,120,1412,45,53,1983,27,-31,1,147,33
103149,"pseudo1",2264150,5518550,0,NA,2,5,906,186,1289,61,26,897,3,-4,1,-47,30
103150,"pseudo1",2419650,5794550,0,NA,2,0,890,40,1378,78,32,1300,36,-2,1,-73,36
103151,"pseudo1",2825450,6199550,0,NA,2,21,331,144,1497,124,28,1499,7,-17,1,61,51
103152,"pseudo1",2346750,5592150,0,NA,2,154,80,180,1282,106,14,588,0,30,1,-182,39
103153,"pseudo1",2077450,5438850,0,NA,2,0,85,159,1243,95,45,1344,7,-24,1,71,33
103154,"pseudo1",2585650,6666550,0,NA,2,0,257,160,1506,143,41,2321,5,63,1,135,34
103155,"pseudo1",2418550,5945650,0,NA,2,0,687,216,1348,87,102,3780,13,47,1,-16,11
103156,"pseudo1",2916550,6350650,0,NA,2,0,512,176,1478,115,36,1889,26,43,1,44,27
103157,"pseudo1",2308750,5519050,0,NA,2,17,720,181,1268,72,26,888,0,14,1,98,30
103158,"pseudo1",2203650,5560150,0,NA,2,91,813,114,1378,72,24,827,18,-68,1,-191,38
103159,"pseudo1",2616750,6564050,0,NA,2,56,21,180,1504,150,23,1310,1,32,1,103,36
103160,"pseudo1",2681850,6399950,0,NA,2,26,41,185,1471,140,29,1488,4,13,1,26,34
103161,"pseudo1",2633350,6218150,0,NA,2,0,178,194,1456,123,48,2202,8,-23,1,-7,31
103162,"pseudo1",2907850,6271150,0,NA,2,17,443,149,1475,117,32,1618,11,15,1,64,42
103163,"pseudo1",2754450,6019450,0,NA,2,101,240,165,1407,116,32,1253,8,-15,1,-25,37
103164,"pseudo1",2494050,5923250,0,NA,1,0,648,183,1453,90,40,1636,1,-30,1,-197,33
103165,"pseudo1",2486250,6749350,0,NA,2,100,158,204,1534,152,20,1240,11,73,1,282,31
103166,"pseudo1",2766450,6453550,0,NA,2,1,60,170,1510,141,35,1922,8,22,1,-13,42
103167,"pseudo1",2710350,6422750,0,NA,2,45,59,181,1479,138,25,1295,4,18,1,-72,36
103168,"pseudo1",2691850,6456050,0,NA,2,29,148,188,1500,138,27,1438,4,8,1,27,34
103169,"pseudo1",2760850,6331250,0,NA,2,5,297,178,1470,123,34,1654,0,15,1,-107,32
103170,"pseudo1",2228150,5688050,0,NA,2,0,179,197,1334,106,106,4513,7,14,1,-72,34
103171,"pseudo1",2240450,5628250,0,NA,2,57,827,185,1387,77,25,947,13,-52,1,-142,40
103172,"pseudo1",2837050,6258950,0,NA,2,0,776,139,1467,96,44,1975,15,5,1,50,31
103173,"pseudo1",2232450,5461250,0,NA,2,36,139,190,1247,98,23,841,3,6,1,-19,37
103174,"pseudo1",2783750,6258050,0,NA,2,3,597,127,1456,105,31,1443,12,3,1,-51,31
103175,"pseudo1",2074950,5568450,0,NA,2,0,510,34,1221,80,162,5400,38,35,1,126,7
103176,"pseudo1",2850550,6308050,0,NA,2,0,775,210,1478,97,46,2133,18,21,1,50,22
103177,"pseudo1",2040050,5506550,0,NA,2,0,253,153,1208,88,130,3980,35,13,1,173,16
103178,"pseudo1",2434650,5712550,0,NA,2,178,83,179,1408,113,17,719,0,-50,1,-124,47
103179,"pseudo1",2599050,6555750,0,NA,1,57,133,164,1494,141,23,1290,4,37,1,126,32
103180,"pseudo1",2829050,6110550,0,NA,2,78,146,200,1410,126,26,1183,8,14,1,-8,39
103181,"pseudo1",2958250,6316750,0,NA,2,7,425,223,1499,121,33,1764,17,15,1,62,48
103182,"pseudo1",2510350,5893750,0,NA,2,112,1060,172,1473,70,19,817,20,-56,1,-150,40
103183,"pseudo1",2187950,5454450,0,NA,2,0,530,206,1242,80,39,1218,15,0,1,86,28
103184,"pseudo1",2314150,5511950,0,NA,2,15,577,193,1259,78,26,899,7,18,1,126,32
103185,"pseudo1",2730750,6020750,0,NA,2,152,107,178,1417,122,23,913,0,-29,1,-57,39
103186,"pseudo1",2253450,5562150,0,NA,2,238,398,180,1357,89,11,457,0,-52,1,-356,45
103187,"pseudo1",2201950,5709550,0,NA,2,0,63,180,1287,110,105,4314,0,52,1,96,22
103188,"pseudo1",2215550,5458450,0,NA,2,53,131,184,1245,99,24,812,4,2,1,-50,36
103189,"pseudo1",2503250,6734450,0,NA,2,101,46,203,1541,157,20,1279,6,63,1,151,37
103190,"pseudo1",2725550,5994650,0,NA,2,134,176,194,1407,119,27,1039,9,-22,1,13,37
103191,"pseudo1",2771850,6126050,0,NA,2,0,898,149,1392,82,43,1740,19,14,1,235,25
103192,"pseudo1",2686150,6368350,0,NA,1,6,76,194,1463,137,35,1801,9,11,1,-2,33
103193,"pseudo1",2760650,6355150,0,NA,2,15,118,180,1486,134,28,1448,3,13,1,-61,36
103194,"pseudo1",2226350,5555450,0,NA,2,232,327,179,1374,95,13,521,1,-71,1,-368,50
103195,"pseudo1",2221650,5405350,0,NA,2,0,418,185,1204,82,55,1536,4,13,1,245,23
103196,"pseudo1",2845750,6145750,0,NA,2,8,365,151,1443,117,43,1975,7,3,1,24,42
103197,"pseudo1",2793050,6320550,0,NA,2,19,338,182,1484,121,27,1381,4,17,1,-137,35
103198,"pseudo1",2939350,6280250,0,NA,1,146,20,180,1483,139,19,1080,0,16,1,-72,52
103199,"pseudo1",2477950,5840050,0,NA,2,0,935,211,1425,74,38,1437,18,-38,1,-101,42
103200,"pseudo1",2245450,5574850,0,NA,2,182,431,180,1373,90,14,583,0,-59,1,-347,47
103201,"pseudo1",2371750,5849450,0,NA,2,0,123,182,1305,112,81,3162,3,53,1,35,25
103202,"pseudo1",2283950,5587550,0,NA,2,0,1070,181,1328,61,29,1019,12,-8,1,-57,31
103203,"pseudo1",2092750,5489750,0,NA,1,20,160,181,1265,95,35,1107,1,-27,1,31,34
103204,"pseudo1",2507450,5983550,0,NA,2,57,353,177,1532,107,28,1251,11,-75,1,-112,40
103205,"pseudo1",2289950,5679850,0,NA,2,92,698,177,1431,86,20,895,0,-60,1,-165,47
103206,"pseudo1",2546850,5891550,0,NA,2,65,945,136,1477,78,24,1056,25,-59,1,-123,47
103207,"pseudo1",2471950,5857150,0,NA,2,8,712,194,1436,85,31,1266,9,-39,1,-175,44
103208,"pseudo1",2479250,6015350,0,NA,2,0,1263,237,1481,60,80,2860,32,-26,1,72,18
103209,"pseudo1",2700050,6142350,0,NA,2,73,100,188,1457,127,21,1026,10,-33,1,-29,41
103210,"pseudo1",2802750,6161750,0,NA,2,26,518,180,1460,108,27,1331,4,-9,1,7,44
103211,"pseudo1",2065250,5515050,0,NA,2,0,510,0,1216,78,129,3783,37,10,1,156,15
103212,"pseudo1",2462050,5726150,0,NA,2,200,13,179,1386,116,18,703,0,-37,1,-125,48
103213,"pseudo1",2320450,5736950,0,NA,2,0,1788,241,1372,32,108,3868,32,2,1,211,24
103214,"pseudo1",2817750,6082850,0,NA,2,107,21,166,1401,134,25,1146,5,12,1,48,40
103215,"pseudo1",2504350,5879350,0,NA,2,0,1420,168,1456,51,33,1256,20,-47,1,-14,33
103216,"pseudo1",2633450,6194950,0,NA,2,0,307,183,1453,115,40,1773,10,-21,1,54,29
103217,"pseudo1",2704950,6458450,0,NA,2,0,383,228,1497,126,39,2041,17,14,1,91,31
103218,"pseudo1",2714450,6133450,0,NA,2,31,303,170,1442,114,25,1156,5,-25,1,35,34
103219,"pseudo1",2679450,6271950,0,NA,2,0,228,164,1421,126,43,1974,9,13,1,-18,29
103220,"pseudo1",2153650,5407350,0,NA,2,8,10,181,1236,100,33,1061,0,-19,1,49,31
103221,"pseudo1",2741850,6415050,0,NA,2,78,13,180,1487,142,21,1161,0,20,1,-103,38
103222,"pseudo1",2446050,5764650,0,NA,2,103,217,178,1392,108,19,851,0,-25,1,-162,47
103223,"pseudo1",2393950,5832550,0,NA,2,0,1320,190,1291,53,166,5050,26,63,1,54,3
103224,"pseudo1",2139250,5625950,0,NA,0,0,1995,105,1212,12,258,6767,24,88,0,348,0
103225,"pseudo1",2652850,6190450,0,NA,2,2,179,152,1446,123,36,1606,21,-20,1,-27,34
103226,"pseudo1",2496550,5876350,0,NA,2,0,1310,75,1452,56,33,1256,27,-44,1,-46,34
103227,"pseudo1",2667750,6240650,0,NA,2,0,178,174,1429,126,41,1891,14,-3,1,-78,32
103228,"pseudo1",2705650,6391550,0,NA,2,38,23,180,1478,139,25,1327,0,8,1,-62,36
103229,"pseudo1",2720950,6402850,0,NA,2,91,27,181,1482,139,21,1123,0,13,1,-92,37
103230,"pseudo1",2356050,5749550,0,NA,2,0,1390,177,1386,52,40,1523,19,-14,1,95,33
103231,"pseudo1",2508850,5818250,0,NA,2,142,368,195,1430,103,21,903,19,-46,1,-161,52
103232,"pseudo1",2439450,5964250,0,NA,2,0,588,142,1386,92,96,3749,19,25,1,-47,17
103233,"pseudo1",2778950,6338750,0,NA,2,0,578,181,1483,109,44,2099,0,20,1,36,28
103234,"pseudo1",2349050,5705050,0,NA,2,15,815,183,1341,81,26,1028,24,13,1,-84,34
103235,"pseudo1",2970050,6293950,0,NA,2,38,130,168,1490,137,28,1566,6,17,1,7,51
103236,"pseudo1",2738350,6211450,0,NA,2,0,1501,171,1414,52,63,2364,11,12,1,235,17
103237,"pseudo1",2895050,6264450,0,NA,2,6,357,173,1475,122,34,1721,10,9,1,12,43
103238,"pseudo1",2440350,5979050,0,NA,2,0,125,201,1412,117,73,3190,6,8,1,-55,27
103239,"pseudo1",2149250,5531650,0,NA,2,0,1400,96,1317,39,57,1685,27,-24,1,169,20
103240,"pseudo1",2447850,5873650,0,NA,2,0,850,244,1369,78,72,2531,35,15,1,-123,26
103241,"pseudo1",2119950,5617550,0,NA,1,0,20,180,1271,106,138,5480,0,28,1,27,20
103242,"pseudo1",2507950,5816650,0,NA,2,171,280,196,1430,107,19,838,12,-46,1,-182,54
103243,"pseudo1",2732350,6210850,0,NA,2,0,2340,136,1395,10,108,3343,18,25,1,468,0
103244,"pseudo1",2231350,5591350,0,NA,2,256,335,199,1393,99,13,519,10,-71,1,-320,48
103245,"pseudo1",2210650,5703550,0,NA,2,0,695,238,1257,83,154,5448,29,75,1,65,7
103246,"pseudo1",2802850,6096450,0,NA,2,60,252,181,1391,120,28,1250,12,18,1,73,34
103247,"pseudo1",2310550,5789450,0,NA,1,0,31,180,1292,113,89,3369,0,47,1,-174,26
103248,"pseudo1",2941750,6361450,0,NA,2,0,590,193,1486,114,50,2646,35,42,1,95,30
103249,"pseudo1",2298650,5626350,0,NA,2,39,905,201,1336,73,24,887,18,0,1,-101,35
103250,"pseudo1",2468150,5753950,0,NA,2,191,52,179,1388,115,17,699,0,-30,1,-185,47
103251,"pseudo1",2383650,5793950,0,NA,2,0,1103,79,1338,66,93,3570,30,28,1,-9,28
103252,"pseudo1",2764150,6369250,0,NA,2,0,221,194,1494,130,37,1956,6,15,1,0,34
103253,"pseudo1",2944850,6295750,0,NA,2,19,313,205,1486,125,28,1527,14,18,1,31,47
103254,"pseudo1",2266050,5466750,0,NA,2,6,442,205,1235,83,29,935,12,19,1,85,32
103255,"pseudo1",2925650,6277050,0,NA,2,130,81,200,1481,136,19,1067,8,17,1,-72,51
103256,"pseudo1",2930750,6365250,0,NA,2,0,475,247,1484,119,33,1754,39,44,1,53,29
103257,"pseudo1",2737450,6489950,0,NA,2,0,451,176,1517,125,42,2294,19,17,1,141,33
103258,"pseudo1",2347550,5678050,0,NA,2,75,233,179,1327,100,17,771,0,18,1,-280,42
103259,"pseudo1",2684250,6254550,0,NA,1,0,155,197,1418,129,38,1779,6,5,1,-99,33
103260,"pseudo1",2483250,5741850,0,NA,2,251,7,180,1382,119,17,651,0,-32,1,-56,48
103261,"pseudo1",2704050,6067950,0,NA,2,70,17,181,1416,128,24,1048,0,-12,1,0,34
103262,"pseudo1",2674750,6170350,0,NA,2,18,192,112,1448,122,31,1449,14,-22,1,-37,38
103263,"pseudo1",2690350,6346750,0,NA,2,0,400,180,1447,118,48,2250,4,18,1,63,26
103264,"pseudo1",2674050,6393550,0,NA,2,22,31,157,1469,141,29,1523,6,13,1,36,33
103265,"pseudo1",2627750,6586950,0,NA,2,19,189,140,1497,143,29,1623,9,45,1,115,34
103266,"pseudo1",2791750,6388750,0,NA,2,40,4,180,1535,143,24,1403,0,0,1,-14,44
103267,"pseudo1",2259150,5463450,0,NA,2,79,128,187,1240,97,22,746,2,12,1,-49,38
103268,"pseudo1",2752550,6219450,0,NA,2,0,948,170,1425,84,62,2592,11,11,1,64,27
103269,"pseudo1",2820450,6338250,0,NA,1,0,375,135,1520,119,41,2125,17,5,1,-116,37
103270,"pseudo1",2669250,6350250,0,NA,2,48,59,177,1459,137,25,1294,3,8,1,17,35
103271,"pseudo1",2167250,5525750,0,NA,2,34,555,105,1356,85,30,1044,21,-55,1,-115,41
103272,"pseudo1",2332550,5734250,0,NA,2,0,1208,90,1404,63,44,1742,33,-28,1,31,39
103273,"pseudo1",2940150,6329050,0,NA,2,0,503,177,1499,116,35,1864,15,18,1,64,44
103274,"pseudo1",2634750,6247150,0,NA,2,1,21,180,1467,136,35,1719,0,-18,1,37,32
103275,"pseudo1",2309550,5694750,0,NA,0,249,710,180,1461,86,13,587,0,-82,0,-185,50
103276,"pseudo1",2705650,6179050,0,NA,2,32,319,175,1427,116,28,1296,12,-10,1,-95,38
103277,"pseudo1",2714050,6044650,0,NA,2,0,898,173,1391,76,79,2930,18,3,1,227,19
103278,"pseudo1",2555250,6648650,0,NA,2,43,76,157,1493,149,28,1568,7,72,1,23,36
103279,"pseudo1",2736050,6538250,0,NA,2,10,150,210,1544,147,35,2029,11,8,1,144,39
103280,"pseudo1",2231650,5615450,0,NA,2,48,865,196,1383,74,28,991,14,-52,1,-131,38
103281,"pseudo1",2737750,6172050,0,NA,2,46,616,204,1418,101,23,1035,6,-4,1,29,32
103282,"pseudo1",2230750,5603750,0,NA,2,109,681,218,1386,83,22,814,21,-59,1,-214,41
103283,"pseudo1",2723250,6280550,0,NA,2,3,421,171,1421,117,33,1510,21,18,1,-15,29
103284,"pseudo1",2281250,5708450,0,NA,2,0,910,139,1413,78,77,3407,12,-31,1,-83,42
103285,"pseudo1",2359850,5678450,0,NA,2,1,383,128,1319,95,24,975,18,22,1,-198,36
103286,"pseudo1",2165150,5397250,0,NA,2,7,10,179,1229,101,33,1071,0,-15,1,149,31
103287,"pseudo1",2715550,6323150,0,NA,2,6,93,129,1440,133,31,1504,14,18,1,-151,32
103288,"pseudo1",2206650,5614850,0,NA,2,81,519,191,1398,94,26,991,14,-64,1,-148,42
103289,"pseudo1",2539350,5951750,0,NA,2,99,298,190,1522,112,22,1115,8,-76,1,-184,52
103290,"pseudo1",2135350,5472650,0,NA,2,39,272,183,1279,92,27,929,4,-24,1,-17,37
103291,"pseudo1",2515350,5817150,0,NA,2,127,324,161,1430,106,22,952,14,-46,1,-142,53
103292,"pseudo1",2295150,5757050,0,NA,2,0,1225,221,1249,60,189,5699,31,81,1,72,0
103293,"pseudo1",2289450,5632750,0,NA,2,248,437,200,1366,93,12,502,18,-27,1,-338,46
103294,"pseudo1",2522950,6664950,0,NA,2,46,192,163,1511,147,24,1424,9,66,1,164,34
103295,"pseudo1",2254150,5431450,0,NA,2,67,41,178,1217,100,23,763,2,16,1,19,33
103296,"pseudo1",2444450,5808450,0,NA,2,0,1165,77,1387,63,41,1489,27,-11,1,-8,33
103297,"pseudo1",2600450,6208450,0,NA,1,0,1094,158,1452,73,92,3752,14,-7,1,208,12
103298,"pseudo1",2805650,6375450,0,NA,2,22,13,180,1532,141,27,1562,0,1,1,-53,43
103299,"pseudo1",2039450,5436850,0,NA,2,0,780,253,1192,60,100,2557,34,10,1,282,9
103300,"pseudo1",2479150,6037850,0,NA,2,0,960,111,1454,77,92,3574,24,-2,1,57,14
103301,"pseudo1",2232450,5724050,0,NA,2,0,290,208,1274,102,115,4420,28,63,1,9,18
103302,"pseudo1",2784650,6250350,0,NA,2,0,645,151,1453,102,35,1598,10,4,1,-40,31
103303,"pseudo1",2593650,6657450,0,NA,2,25,123,175,1507,149,31,1757,2,57,1,63,38
103304,"pseudo1",2456750,5878650,0,NA,2,0,1149,228,1378,63,76,2613,26,12,1,-68,22
103305,"pseudo1",2222150,5715750,0,NA,2,0,29,193,1281,113,118,4822,4,57,1,15,23
103306,"pseudo1",2972250,6319150,0,NA,2,11,274,169,1499,130,33,1818,16,17,1,29,49
103307,"pseudo1",2625750,6226150,0,NA,2,0,178,190,1467,125,44,2050,6,-26,1,31,31
103308,"pseudo1",2704950,6229950,0,NA,2,0,310,165,1406,119,37,1635,12,8,1,-136,31
103309,"pseudo1",2505150,6729250,0,NA,2,106,42,168,1540,157,20,1242,5,62,1,161,37
103310,"pseudo1",2642950,6473150,0,NA,2,0,249,206,1516,133,36,1895,10,-2,1,108,31
103311,"pseudo1",2349050,5743650,0,NA,2,0,1745,142,1382,33,53,1884,28,-10,1,201,27
103312,"pseudo1",2766350,6185650,0,NA,2,24,882,178,1432,87,26,1147,3,0,1,93,33
103313,"pseudo1",2767250,6227150,0,NA,2,0,1247,203,1430,68,60,2405,19,13,1,160,21
103314,"pseudo1",2695350,6177050,0,NA,2,17,249,193,1433,119,31,1452,18,-13,1,-106,39
103315,"pseudo1",2089850,5606550,0,NA,2,0,460,235,1237,84,175,6153,25,43,1,124,7
103316,"pseudo1",2503250,5965250,0,NA,2,49,293,174,1507,108,28,1255,11,-59,1,-212,39
103317,"pseudo1",2605150,6544850,0,NA,1,65,127,181,1499,142,23,1287,1,30,1,126,32
103318,"pseudo1",2969050,6354250,0,NA,2,0,202,181,1516,136,39,2200,15,13,1,-12,52
103319,"pseudo1",2171950,5564350,0,NA,2,135,464,179,1414,92,22,811,7,-83,1,-167,40
103320,"pseudo1",2155350,5531850,0,NA,2,0,1550,128,1316,32,61,1751,30,-21,1,201,18
103321,"pseudo1",2682750,6301650,0,NA,2,12,240,160,1429,126,36,1684,5,17,1,11,29
103322,"pseudo1",2463750,6031750,0,NA,2,0,608,206,1462,95,77,3151,29,-13,1,1,22
103323,"pseudo1",2990050,6370650,0,NA,2,0,208,177,1511,138,34,1956,17,29,1,107,45
103324,"pseudo1",2682150,6143350,0,NA,2,83,119,179,1466,127,21,1012,2,-37,1,30,41
103325,"pseudo1",2673350,6399050,0,NA,2,29,20,179,1470,142,28,1445,5,14,1,36,34
103326,"pseudo1",2565250,5987350,0,NA,2,0,196,118,1516,116,43,1892,24,-62,1,-125,39
103327,"pseudo1",2583150,6202350,0,NA,2,3,80,181,1474,133,35,1652,0,-25,1,188,31
103328,"pseudo1",2314150,5578850,0,NA,2,67,480,170,1301,87,18,731,8,8,1,-146,37
103329,"pseudo1",2123650,5507050,0,NA,2,0,560,156,1291,80,36,1227,11,-28,1,26,31
103330,"pseudo1",2812350,6272250,0,NA,2,0,617,181,1467,101,35,1606,0,3,1,-80,30
103331,"pseudo1",2134650,5524650,0,NA,2,0,616,210,1323,80,35,1246,11,-41,1,-13,33
103332,"pseudo1",2937250,6349950,0,NA,2,0,899,226,1479,97,60,2987,23,44,1,180,25
103333,"pseudo1",2594950,5943050,0,NA,2,250,175,168,1495,121,14,751,5,-59,1,-77,58
103334,"pseudo1",2684350,6440050,0,NA,2,37,86,179,1484,141,26,1381,2,16,1,46,35
103335,"pseudo1",2647750,6569050,0,NA,2,25,166,119,1518,146,27,1564,15,23,1,194,34
103336,"pseudo1",2761250,6370350,0,NA,2,20,40,181,1495,139,28,1494,2,13,1,-42,38
103337,"pseudo1",2301150,5619550,0,NA,2,60,745,175,1331,79,21,817,19,0,1,-163,36
103338,"pseudo1",2781050,6134250,0,NA,2,0,538,182,1424,105,41,1894,10,0,1,88,38
103339,"pseudo1",2898050,6291750,0,NA,2,0,741,204,1479,101,36,1747,8,19,1,99,34
103340,"pseudo1",2810750,6296550,0,NA,2,1,518,163,1481,107,31,1484,7,8,1,-112,31
103341,"pseudo1",2295650,5617450,0,NA,0,247,270,180,1352,99,10,481,0,-18,0,-330,47
103342,"pseudo1",2728450,6054550,0,NA,2,0,418,140,1397,102,63,2492,18,-3,1,79,30
103343,"pseudo1",2600150,6650750,0,NA,2,37,99,165,1502,150,28,1620,2,58,1,63,38
103344,"pseudo1",2776150,6071350,0,NA,2,60,215,203,1385,120,29,1235,9,13,1,73,35
103345,"pseudo1",2351550,5792850,0,NA,2,0,377,192,1297,99,224,8446,23,49,1,-90,22
103346,"pseudo1",2037350,5439850,0,NA,2,0,600,31,1193,69,97,2564,33,9,1,239,12
103347,"pseudo1",2529050,5853050,0,NA,2,7,585,172,1449,94,32,1340,15,-51,1,-108,51
103348,"pseudo1",2167050,5662950,0,NA,1,0,35,181,1281,110,116,4734,0,45,1,86,21
103349,"pseudo1",2831550,6315750,0,NA,2,3,377,151,1502,116,33,1638,9,5,1,-185,34
103350,"pseudo1",2798550,6306550,0,NA,2,16,381,169,1482,116,25,1253,3,9,1,-185,34
103351,"pseudo1",2845850,6340950,0,NA,2,17,42,216,1529,138,29,1576,9,0,1,-162,40
103352,"pseudo1",2853950,6322150,0,NA,2,0,673,193,1487,102,47,2204,19,21,1,9,23
103353,"pseudo1",2165350,5579650,0,NA,2,0,901,144,1387,69,37,1266,20,-56,1,-30,30
103354,"pseudo1",2449450,5911050,0,NA,2,0,1013,238,1363,70,76,2475,28,27,1,-80,16
103355,"pseudo1",2050250,5483150,0,NA,2,0,556,151,1201,73,125,3494,25,12,1,208,13
103356,"pseudo1",2850350,6320350,0,NA,2,0,531,178,1494,109,44,2100,21,15,1,-63,27
103357,"pseudo1",2573150,5892050,0,NA,2,0,680,95,1472,94,37,1732,18,-57,1,-38,53
103358,"pseudo1",2208350,5584250,0,NA,2,0,1830,154,1351,21,57,1566,16,-34,1,225,17
103359,"pseudo1",2186250,5464250,0,NA,1,77,105,179,1260,101,22,777,0,-7,1,-80,39
103360,"pseudo1",2225350,5561150,0,NA,2,141,553,176,1373,83,18,690,15,-66,1,-314,45
103361,"pseudo1",2690350,6356050,0,NA,2,0,570,190,1450,110,48,2251,6,18,1,126,22
103362,"pseudo1",2116050,5424450,0,NA,2,0,131,181,1242,94,40,1208,5,-19,1,31,33
103363,"pseudo1",2205150,5621250,0,NA,2,0,1335,100,1366,49,58,1873,23,-29,1,76,23
103364,"pseudo1",2752350,6246750,0,NA,0,8,357,180,1446,119,31,1492,0,7,0,-96,38
103365,"pseudo1",2710650,6296750,0,NA,2,0,299,180,1424,123,36,1663,2,19,1,-47,29
103366,"pseudo1",2579550,6033550,0,NA,2,9,253,132,1474,114,32,1438,14,-29,1,235,32
103367,"pseudo1",2167150,5453750,0,NA,2,0,400,198,1252,86,40,1288,7,-6,1,44,31
103368,"pseudo1",2174550,5650750,0,NA,2,0,182,227,1308,105,109,4471,22,20,1,28,26
103369,"pseudo1",2481150,6026750,0,NA,2,0,1088,226,1480,70,81,2992,29,-23,1,59,19
103370,"pseudo1",2355550,5637950,0,NA,2,151,102,177,1306,107,13,583,1,26,1,-92,40
103371,"pseudo1",2071250,5443150,0,NA,2,0,510,93,1235,75,60,1680,25,-16,1,177,25
103372,"pseudo1",2662950,6331450,0,NA,2,19,128,166,1445,134,33,1659,14,16,1,38,29
103373,"pseudo1",2319150,5759950,0,NA,2,0,1160,227,1299,64,220,7561,41,50,1,41,14
103374,"pseudo1",2413650,5702750,0,NA,2,162,105,179,1410,111,16,728,0,-52,1,-183,49
103375,"pseudo1",2233350,5554050,0,NA,2,310,220,173,1369,99,9,391,3,-68,2,-380,51
103376,"pseudo1",2738650,6320850,0,NA,2,0,448,171,1447,115,37,1736,8,18,1,14,26
103377,"pseudo1",2449550,6034950,0,NA,2,0,733,239,1435,89,73,2925,21,6,1,33,16
103378,"pseudo1",2189850,5543650,0,NA,2,39,903,117,1364,66,29,967,23,-58,1,-99,36
103379,"pseudo1",2771250,6066250,0,NA,2,32,304,173,1383,114,34,1388,13,13,1,95,32
103380,"pseudo1",2665050,6180750,0,NA,2,19,62,169,1447,130,31,1455,15,-21,1,-60,39
103381,"pseudo1",2302450,5567950,0,NA,2,0,1090,246,1302,58,30,1034,30,3,1,33,27
103382,"pseudo1",2082250,5473550,0,NA,2,0,259,141,1259,89,43,1309,8,-27,1,83,33
103383,"pseudo1",2596450,6567750,0,NA,2,69,18,180,1494,148,22,1230,0,40,1,84,35
103384,"pseudo1",2327750,5785950,0,NA,2,0,1010,245,1271,70,186,5986,34,64,1,29,6
103385,"pseudo1",2190150,5604350,0,NA,2,112,428,189,1412,97,23,897,7,-79,1,-169,44
103386,"pseudo1",2727350,6065250,0,NA,2,0,283,84,1402,110,51,2140,22,-4,1,66,31
103387,"pseudo1",2381650,5872150,0,NA,2,0,128,169,1311,112,80,2964,2,51,1,-44,25
103388,"pseudo1",2180550,5583550,0,NA,2,100,707,207,1411,80,25,885,14,-82,1,-123,38
103389,"pseudo1",2356950,5716850,0,NA,2,4,996,191,1367,73,29,1135,9,-5,1,-11,35
103390,"pseudo1",2485750,5873250,0,NA,2,0,1258,67,1442,58,38,1436,34,-37,1,-56,33
103391,"pseudo1",2733150,6502050,0,NA,2,40,48,186,1529,147,32,1865,9,9,1,34,41
103392,"pseudo1",2320950,5512150,0,NA,2,61,345,126,1259,89,21,769,13,18,1,73,35
103393,"pseudo1",2281150,5613950,0,NA,2,75,864,189,1351,73,22,806,6,-21,1,-141,37
103394,"pseudo1",2644150,6199050,0,NA,2,0,211,150,1448,120,42,1884,18,-19,1,-16,32
103395,"pseudo1",2198350,5531050,0,NA,2,0,1353,171,1324,42,45,1316,21,-26,1,78,26
103396,"pseudo1",2456750,5886650,0,NA,2,0,740,57,1369,84,64,2231,37,18,1,-165,25
103397,"pseudo1",2239350,5547850,0,NA,2,191,555,234,1350,80,14,538,16,-54,1,-333,42
103398,"pseudo1",2763450,6061350,0,NA,2,24,361,155,1383,110,36,1457,13,11,1,96,30
103399,"pseudo1",2033350,5431650,0,NA,2,0,540,161,1191,71,93,2468,11,8,1,239,13
103400,"pseudo1",2743050,6189550,0,NA,2,42,851,173,1418,87,26,1093,4,0,1,63,29
103401,"pseudo1",2303950,5472950,0,NA,2,35,176,160,1238,97,23,842,11,21,1,70,39
103402,"pseudo1",2674350,5998350,0,NA,2,39,76,229,1423,125,34,1376,14,-31,1,101,36
103403,"pseudo1",2700750,6090950,0,NA,1,145,9,180,1445,129,18,862,0,-28,1,-9,37
103404,"pseudo1",2490750,5915950,0,NA,2,0,1320,89,1426,56,61,2150,28,-10,1,-56,19
103405,"pseudo1",2822950,6291350,0,NA,2,4,446,171,1480,110,31,1483,2,9,1,-213,31
103406,"pseudo1",2748850,6250550,0,NA,2,15,379,172,1444,118,30,1434,6,8,1,-76,37
103407,"pseudo1",2716950,6184350,0,NA,2,17,626,150,1419,99,31,1344,9,-2,1,0,33
103408,"pseudo1",2336350,5603450,0,NA,2,93,357,192,1288,94,16,678,5,30,1,-138,37
103409,"pseudo1",2807550,6145050,0,NA,1,106,203,179,1444,123,19,954,0,-5,1,-127,45
103410,"pseudo1",2611450,6566050,0,NA,2,52,64,190,1500,147,23,1320,2,35,1,104,35
103411,"pseudo1",2632750,6538350,0,NA,2,51,75,176,1515,146,24,1364,8,16,1,114,35
103412,"pseudo1",2891150,6295050,0,NA,2,0,639,189,1480,106,39,1894,12,18,1,57,34
